player_name,team,season,points,rebounds,assists,turnovers,minutes,fg_pct,plus_minus,playoffs_flag
Jaime Jaquez Jr.,MIA,2025,8.6,4.4,2.5,1.5,20.7,0.461,0.0,False
DaQuan Jeffries,CHO,2025,6.7,2.9,1.1,0.7,22.8,0.405,0.0,False
Trey Jemison,2TM,2025,2.5,2.8,0.4,0.6,10.3,0.554,0.0,False
Trey Jemison,NOP,2025,2.4,2.8,0.6,0.6,10.4,0.469,0.0,False
Trey Jemison,LAL,2025,2.6,2.8,0.3,0.6,10.3,0.619,0.0,False
Daniss Jenkins,DET,2025,1.0,0.3,0.4,0.1,3.3,0.3,0.0,False
Ty Jerome,CLE,2025,12.5,2.5,3.4,1.3,19.9,0.516,0.0,False
Isaiah Joe,OKC,2025,10.2,2.6,1.6,0.5,21.7,0.44,0.0,False
AJ Johnson,2TM,2025,7.6,2.0,2.6,1.2,22.0,0.385,0.0,False
AJ Johnson,MIL,2025,2.9,1.0,1.0,0.6,6.3,0.421,0.0,False
AJ Johnson,WAS,2025,9.1,2.4,3.1,1.4,27.0,0.381,0.0,False
Cameron Johnson,BRK,2025,18.8,4.3,3.4,1.7,31.6,0.475,0.0,False
James Johnson,IND,2025,0.7,0.5,0.3,0.3,3.1,0.364,0.0,False
Jalen Johnson,ATL,2025,18.9,10.0,5.0,2.9,35.7,0.5,0.0,False
Keldon Johnson,SAS,2025,12.7,4.8,1.6,1.0,23.9,0.482,0.0,False
Keon Johnson,BRK,2025,10.6,3.8,2.2,1.5,24.4,0.389,0.0,False
Keshad Johnson,MIA,2025,2.7,1.8,0.3,0.3,6.1,0.692,0.0,False
Nikola Jokić,DEN,2025,29.6,12.7,10.2,3.3,36.7,0.576,0.0,False
Colby Jones,2TM,2025,4.0,2.2,1.1,0.6,13.2,0.457,0.0,False
Colby Jones,SAC,2025,1.1,1.0,0.3,0.3,5.4,0.423,0.0,False
Colby Jones,WAS,2025,8.7,4.3,2.5,1.1,25.7,0.466,0.0,False
Derrick Jones Jr.,LAC,2025,10.1,3.4,0.8,0.9,24.3,0.526,0.0,False
Dillon Jones,OKC,2025,2.5,2.2,1.1,0.5,10.2,0.383,0.0,False
Herbert Jones,NOP,2025,10.3,3.9,3.3,1.8,32.4,0.436,0.0,False
Isaac Jones,SAC,2025,3.4,1.4,0.3,0.4,7.6,0.651,0.0,False
Kai Jones,2TM,2025,5.0,3.1,0.6,0.5,11.7,0.798,0.0,False
Kai Jones,LAC,2025,2.2,1.6,0.4,0.4,7.4,0.722,0.0,False
Kai Jones,DAL,2025,11.4,6.6,1.3,0.7,21.7,0.836,0.0,False
Mason Jones,SAC,2025,2.3,0.9,1.1,0.1,4.5,0.5,0.0,False
Spencer Jones,DEN,2025,1.3,0.9,0.3,0.3,6.3,0.324,0.0,False
Tre Jones,2TM,2025,7.2,2.5,4.2,0.8,19.7,0.538,0.0,False
Tre Jones,SAS,2025,4.4,2.1,3.7,0.8,16.1,0.484,0.0,False
Tre Jones,CHI,2025,11.5,3.2,4.9,0.8,25.3,0.572,0.0,False
Tyus Jones,PHO,2025,10.2,2.4,5.3,1.1,26.8,0.448,0.0,False
DeAndre Jordan,DEN,2025,3.7,5.1,0.9,0.7,12.3,0.65,0.0,False
Cory Joseph,ORL,2025,3.5,1.5,1.4,0.4,12.2,0.403,0.0,False
Nikola Jović,MIA,2025,10.7,3.9,2.8,1.3,25.1,0.456,0.0,False
Johnny Juzang,UTA,2025,8.9,2.9,1.1,0.6,19.8,0.429,0.0,False
Yuki Kawamura,MEM,2025,1.6,0.5,0.9,0.2,4.2,0.367,0.0,False
Kylor Kelley,2TM,2025,3.1,3.5,0.5,0.4,11.5,0.636,0.0,False
Kylor Kelley,DAL,2025,3.0,2.6,0.3,0.1,8.4,0.769,0.0,False
Kylor Kelley,NOP,2025,3.3,6.0,1.0,1.0,19.7,0.444,0.0,False
Luke Kennard,MEM,2025,8.9,2.8,3.3,1.1,22.6,0.478,0.0,False
Walker Kessler,UTA,2025,11.1,12.2,1.7,1.5,30.0,0.663,0.0,False
Braxton Key,GSW,2025,1.0,0.7,0.0,0.3,3.7,0.0,0.0,False
Corey Kispert,WAS,2025,11.6,3.0,1.7,1.0,26.3,0.451,0.0,False
Maxi Kleber,DAL,2025,3.0,2.8,1.3,0.7,18.7,0.385,0.0,False
Bobi Klintman,DET,2025,1.9,0.9,0.9,0.1,5.3,0.6,0.0,False
Dalton Knecht,LAL,2025,9.1,2.8,0.8,0.5,19.2,0.461,0.0,False
Kevin Knox,GSW,2025,3.3,1.2,0.4,0.3,6.0,0.5,0.0,False
Tyler Kolek,NYK,2025,2.0,0.7,1.7,0.4,7.2,0.329,0.0,False
Christian Koloko,LAL,2025,2.4,2.5,0.4,0.3,9.2,0.606,0.0,False
John Konchar,MEM,2025,2.4,3.3,0.9,0.3,12.1,0.451,0.0,False
Luke Kornet,BOS,2025,6.0,5.3,1.6,0.4,18.6,0.668,0.0,False
Vit Krejci,ATL,2025,7.2,2.7,2.6,0.9,20.2,0.497,0.0,False
Jonathan Kuminga,GSW,2025,15.3,4.6,2.2,1.5,24.3,0.454,0.0,False
Kyle Kuzma,2TM,2025,14.8,5.7,2.3,2.2,29.8,0.436,0.0,False
Kyle Kuzma,WAS,2025,15.2,5.8,2.5,2.3,27.7,0.42,0.0,False
Kyle Kuzma,MIL,2025,14.5,5.6,2.2,2.2,31.8,0.455,0.0,False
Skal Labissière,SAC,2025,1.3,0.8,0.3,0.0,3.0,0.5,0.0,False
Jock Landale,HOU,2025,4.8,3.3,0.9,0.5,11.9,0.533,0.0,False
Jake LaRavia,2TM,2025,6.9,3.9,2.4,1.3,20.4,0.475,0.0,False
Jake LaRavia,MEM,2025,7.3,4.4,2.8,1.5,20.9,0.49,0.0,False
Jake LaRavia,SAC,2025,6.1,2.8,1.3,0.9,19.3,0.438,0.0,False
Pelle Larsson,MIA,2025,4.6,1.7,1.2,0.4,14.2,0.438,0.0,False
Zach LaVine,2TM,2025,23.3,4.3,4.2,2.8,35.2,0.511,0.0,False
Zach LaVine,CHI,2025,24.0,4.8,4.5,2.9,34.1,0.511,0.0,False
Zach LaVine,SAC,2025,22.4,3.5,3.8,2.7,36.6,0.511,0.0,False
A.J. Lawson,TOR,2025,9.1,3.3,1.2,0.6,18.7,0.421,0.0,False
Damion Lee,PHO,2025,3.3,0.8,0.4,0.4,5.8,0.365,0.0,False
Alex Len,2TM,2025,1.6,2.1,0.8,0.4,8.3,0.508,0.0,False
Alex Len,SAC,2025,1.4,1.8,0.8,0.3,7.2,0.537,0.0,False
Alex Len,LAL,2025,2.2,3.1,0.8,0.9,12.2,0.455,0.0,False
Kawhi Leonard,LAC,2025,21.5,5.9,3.1,1.9,31.9,0.498,0.0,False
Malevy Leons,OKC,2025,0.3,0.5,0.2,0.2,3.5,0.0,0.0,False
Caris LeVert,2TM,2025,12.1,3.2,3.4,1.2,24.9,0.467,0.0,False
Caris LeVert,CLE,2025,10.2,2.8,3.7,1.3,23.8,0.453,0.0,False
Caris LeVert,ATL,2025,14.9,3.7,2.9,1.0,26.6,0.482,0.0,False
Maxwell Lewis,2TM,2025,4.1,2.0,0.7,0.5,11.7,0.417,0.0,False
Maxwell Lewis,LAL,2025,0.6,0.3,0.3,0.3,4.1,0.333,0.0,False
Maxwell Lewis,BRK,2025,5.3,2.5,0.8,0.6,14.2,0.422,0.0,False
E.J. Liddell,CHI,2025,1.8,0.8,0.3,0.2,4.4,0.533,0.0,False
Damian Lillard,MIL,2025,24.9,4.7,7.1,2.8,36.1,0.448,0.0,False
Dereck Lively II,DAL,2025,8.7,7.5,2.4,1.1,23.1,0.702,0.0,False
Chris Livingston,MIL,2025,1.4,1.7,0.2,0.3,5.0,0.333,0.0,False
Kevon Looney,GSW,2025,4.5,6.1,1.6,0.5,15.0,0.514,0.0,False
Brook Lopez,MIL,2025,13.0,5.0,1.8,1.1,31.8,0.509,0.0,False
Kevin Love,MIA,2025,5.3,4.1,1.0,0.6,10.9,0.357,0.0,False
Kyle Lowry,PHI,2025,3.9,1.9,2.7,0.6,18.8,0.35,0.0,False
Trey Lyles,SAC,2025,6.5,4.6,1.2,0.6,19.6,0.42,0.0,False
Sandro Mamukelashvili,SAS,2025,6.3,3.1,0.8,0.4,11.2,0.502,0.0,False
Terance Mann,2TM,2025,7.7,3.0,1.8,0.7,21.1,0.496,0.0,False
Terance Mann,LAC,2025,6.0,2.9,1.6,0.7,19.8,0.446,0.0,False
Terance Mann,ATL,2025,9.8,3.1,2.1,0.7,22.7,0.541,0.0,False
Tre Mann,CHO,2025,14.1,2.9,3.0,1.9,24.5,0.435,0.0,False
Lauri Markkanen,UTA,2025,19.0,5.9,1.5,1.4,31.4,0.423,0.0,False
Naji Marshall,DAL,2025,13.2,4.8,3.0,1.6,27.8,0.508,0.0,False
Caleb Martin,2TM,2025,7.9,3.9,2.1,1.2,27.1,0.424,0.0,False
Caleb Martin,PHI,2025,9.1,4.4,2.2,1.4,30.4,0.435,0.0,False
Caleb Martin,DAL,2025,5.4,2.9,1.9,0.9,19.6,0.389,0.0,False
Cody Martin,2TM,2025,6.8,4.2,2.0,1.0,22.1,0.418,0.0,False
Cody Martin,CHO,2025,7.8,4.5,2.3,1.1,24.8,0.433,0.0,False
Cody Martin,PHO,2025,3.7,3.4,1.1,0.6,14.7,0.351,0.0,False
Jaylen Martin,2TM,2025,4.9,2.8,1.1,0.8,14.9,0.419,0.0,False
Jaylen Martin,BRK,2025,1.0,0.0,0.0,0.0,1.7,0.5,0.0,False
Jaylen Martin,WAS,2025,5.8,3.4,1.3,0.9,18.0,0.417,0.0,False
KJ Martin,2TM,2025,6.4,2.9,1.1,0.6,21.2,0.552,0.0,False
KJ Martin,PHI,2025,6.4,3.0,0.8,0.5,20.0,0.616,0.0,False
KJ Martin,UTA,2025,6.3,2.8,1.5,0.6,22.7,0.49,0.0,False
Tyrese Martin,BRK,2025,8.7,3.7,2.0,1.2,21.9,0.406,0.0,False
Garrison Mathews,ATL,2025,7.5,1.9,1.3,0.7,17.7,0.397,0.0,False
Bennedict Mathurin,IND,2025,16.1,5.3,1.9,1.9,29.8,0.458,0.0,False
Karlo Matković,NOP,2025,7.7,5.0,1.1,1.0,18.8,0.574,0.0,False
Tyrese Maxey,PHI,2025,26.3,3.3,6.1,2.4,37.7,0.437,0.0,False
Miles McBride,NYK,2025,9.5,2.5,2.9,0.6,24.9,0.406,0.0,False
Jared McCain,PHI,2025,15.3,2.4,2.6,1.6,25.7,0.46,0.0,False
Mac McClung,ORL,2025,0.0,0.5,1.5,0.0,5.0,0.0,0.0,False
CJ McCollum,NOP,2025,21.1,3.8,4.1,1.9,32.7,0.444,0.0,False
T.J. McConnell,IND,2025,9.1,2.4,4.4,1.4,17.9,0.519,0.0,False
Kevin McCullar Jr.,NYK,2025,1.5,2.0,0.5,0.0,7.3,0.286,0.0,False
Jalen McDaniels,WAS,2025,0.0,0.0,0.3,0.0,1.8,,0.0,False
Jaden McDaniels,MIN,2025,12.2,5.7,2.0,1.2,31.9,0.477,0.0,False
Doug McDermott,SAC,2025,3.5,0.5,0.2,0.1,8.1,0.427,0.0,False
Bryce McGowens,POR,2025,1.0,0.2,0.2,0.3,2.5,0.286,0.0,False
Jordan McLaughlin,2TM,2025,2.1,0.7,1.1,0.3,6.8,0.431,0.0,False
Jordan McLaughlin,SAC,2025,1.9,0.8,0.9,0.4,6.8,0.364,0.0,False
Jordan McLaughlin,SAS,2025,2.5,0.5,1.5,0.3,6.9,0.536,0.0,False
Jack McVeigh,HOU,2025,1.6,0.6,0.1,0.2,4.8,0.294,0.0,False
De'Anthony Melton,GSW,2025,10.3,3.3,2.8,1.7,20.2,0.407,0.0,False
Sam Merrill,CLE,2025,7.2,2.2,1.5,0.5,19.7,0.406,0.0,False
Vasilije Micić,2TM,2025,6.6,2.2,3.1,1.9,19.1,0.348,0.0,False
Vasilije Micić,CHO,2025,7.5,2.4,3.5,2.1,21.2,0.348,0.0,False
Vasilije Micić,PHO,2025,0.0,0.4,0.2,0.6,4.2,,0.0,False
Khris Middleton,2TM,2025,11.9,3.7,4.1,1.5,22.8,0.475,0.0,False
Khris Middleton,MIL,2025,12.6,3.7,4.4,1.6,23.2,0.512,0.0,False
Khris Middleton,WAS,2025,10.7,3.7,3.4,1.4,22.1,0.413,0.0,False
Brandon Miller,CHO,2025,21.0,4.9,3.6,2.8,34.2,0.403,0.0,False
Emanuel Miller,CHI,2025,1.7,1.3,0.3,0.0,4.2,0.5,0.0,False
Jordan Miller,LAC,2025,4.1,1.6,0.9,0.7,11.4,0.433,0.0,False
Leonard Miller,MIN,2025,1.5,0.8,0.0,0.2,2.5,0.4,0.0,False
Patty Mills,2TM,2025,3.8,0.8,0.9,0.6,11.1,0.375,0.0,False
Patty Mills,UTA,2025,4.4,1.2,1.2,0.9,15.3,0.342,0.0,False
Patty Mills,LAC,2025,3.1,0.1,0.4,0.1,5.1,0.5,0.0,False
Shake Milton,2TM,2025,5.5,1.8,1.8,0.7,14.7,0.453,0.0,False
Shake Milton,BRK,2025,7.4,1.9,2.4,0.7,18.2,0.465,0.0,False
Shake Milton,LAL,2025,3.9,1.8,1.3,0.7,11.5,0.433,0.0,False
Justin Minaya,POR,2025,0.9,0.5,0.4,0.3,5.3,0.381,0.0,False
Riley Minix,SAS,2025,0.0,2.0,0.0,0.0,7.0,0.0,0.0,False
Josh Minott,MIN,2025,2.6,1.0,0.4,0.2,6.0,0.489,0.0,False
Yves Missi,NOP,2025,9.1,8.2,1.4,1.1,26.8,0.547,0.0,False
Ajay Mitchell,OKC,2025,6.5,1.9,1.8,0.8,16.6,0.495,0.0,False
Davion Mitchell,2TM,2025,7.9,2.3,4.9,1.7,27.4,0.468,0.0,False
Davion Mitchell,TOR,2025,6.3,1.9,4.6,1.8,24.5,0.434,0.0,False
Davion Mitchell,MIA,2025,10.3,2.7,5.3,1.7,31.6,0.504,0.0,False
Donovan Mitchell,CLE,2025,24.0,4.5,5.0,2.1,31.4,0.443,0.0,False
Evan Mobley,CLE,2025,18.5,9.3,3.2,2.0,30.5,0.557,0.0,False
Isaiah Mobley,PHI,2025,6.0,4.0,5.0,0.0,17.0,0.286,0.0,False
Jonathan Mogbo,TOR,2025,6.2,4.9,2.3,1.1,20.4,0.438,0.0,False
Malik Monk,SAC,2025,17.2,3.8,5.6,2.4,31.6,0.439,0.0,False
Moses Moody,GSW,2025,9.8,2.6,1.3,0.7,22.3,0.433,0.0,False
Taze Moore,POR,2025,3.0,4.0,0.5,1.0,10.0,0.2,0.0,False
Wendell Moore Jr.,2TM,2025,4.2,2.6,1.2,0.8,13.9,0.468,0.0,False
Wendell Moore Jr.,DET,2025,3.2,2.2,1.2,0.5,11.0,0.46,0.0,False
Wendell Moore Jr.,CHO,2025,5.4,3.2,1.2,1.1,17.5,0.474,0.0,False
Ja Morant,MEM,2025,23.2,4.1,7.3,3.7,30.4,0.454,0.0,False
Markieff Morris,2TM,2025,3.7,1.5,1.4,0.3,11.0,0.3,0.0,False
Markieff Morris,DAL,2025,1.7,1.1,0.6,0.3,5.9,0.227,0.0,False
Markieff Morris,LAL,2025,5.5,1.9,2.1,0.4,15.5,0.333,0.0,False
Monte Morris,PHO,2025,5.2,1.5,1.6,0.5,12.7,0.426,0.0,False
Trey Murphy III,NOP,2025,21.2,5.1,3.5,1.9,35.0,0.454,0.0,False
Dejounte Murray,NOP,2025,17.5,6.5,7.4,3.4,32.6,0.393,0.0,False
Jamal Murray,DEN,2025,21.4,3.9,6.0,2.1,36.1,0.474,0.0,False
Keegan Murray,SAC,2025,12.4,6.7,1.4,0.8,34.3,0.444,0.0,False
Kris Murray,POR,2025,4.2,2.6,1.0,0.6,15.1,0.419,0.0,False
Svi Mykhailiuk,UTA,2025,8.8,2.4,2.0,1.4,20.0,0.391,0.0,False
Larry Nance Jr.,ATL,2025,8.5,4.3,1.6,0.7,19.3,0.516,0.0,False
Pete Nance,2TM,2025,2.9,1.6,0.8,0.3,10.6,0.438,0.0,False
Pete Nance,PHI,2025,2.1,1.4,0.4,0.0,9.7,0.333,0.0,False
Pete Nance,MIL,2025,3.8,1.8,1.2,0.7,11.7,0.529,0.0,False
Andrew Nembhard,IND,2025,10.0,3.3,5.0,1.7,28.9,0.458,0.0,False
Aaron Nesmith,IND,2025,12.0,4.0,1.2,0.8,25.0,0.507,0.0,False
Tristen Newton,2TM,2025,0.4,0.5,0.3,0.3,2.0,0.125,0.0,False
Tristen Newton,IND,2025,0.6,0.0,0.2,0.2,1.6,0.167,0.0,False
Tristen Newton,MIN,2025,0.0,1.3,0.3,0.3,2.7,0.0,0.0,False
N'Faly Dante,HOU,2025,6.0,5.3,0.5,0.5,12.8,0.769,0.0,False
Georges Niang,2TM,2025,9.9,3.4,1.4,1.0,21.5,0.461,0.0,False
Georges Niang,CLE,2025,8.7,3.7,1.3,0.9,20.6,0.477,0.0,False
Georges Niang,ATL,2025,12.1,3.0,1.6,1.2,23.0,0.441,0.0,False
Daishen Nix,MIN,2025,0.3,1.3,1.0,1.3,4.3,0.0,0.0,False
Zeke Nnaji,DEN,2025,3.2,1.6,0.4,0.2,10.7,0.496,0.0,False
Miles Norris,BOS,2025,2.3,3.0,0.0,0.0,11.7,0.222,0.0,False
Jaylen Nowell,NOP,2025,8.4,2.5,2.3,1.0,21.0,0.356,0.0,False
Jusuf Nurkić,2TM,2025,8.9,7.8,2.3,1.9,20.8,0.477,0.0,False
Jusuf Nurkić,PHO,2025,8.6,9.2,1.9,2.3,23.7,0.454,0.0,False
Jusuf Nurkić,CHO,2025,9.2,6.5,2.6,1.5,18.1,0.497,0.0,False
Jahlil Okafor,IND,2025,0.0,1.0,1.0,0.0,3.0,,0.0,False
Chuma Okeke,2TM,2025,5.9,5.2,1.7,0.3,21.8,0.5,0.0,False
Chuma Okeke,PHI,2025,6.9,6.1,1.9,0.4,24.4,0.545,0.0,False
Chuma Okeke,CLE,2025,2.5,2.0,1.0,0.0,12.5,0.286,0.0,False
Josh Okogie,2TM,2025,7.1,2.8,0.8,0.8,15.6,0.443,0.0,False
Josh Okogie,PHO,2025,6.0,2.9,0.6,0.6,14.0,0.491,0.0,False
Josh Okogie,CHO,2025,8.9,2.7,1.3,1.0,18.3,0.388,0.0,False
Onyeka Okongwu,ATL,2025,13.4,8.9,2.3,1.2,27.9,0.567,0.0,False
Isaac Okoro,CLE,2025,6.1,2.4,1.2,0.4,19.1,0.464,0.0,False
Quincy Olivari,LAL,2025,1.5,0.0,0.5,0.5,5.0,0.2,0.0,False
Kelly Olynyk,2TM,2025,8.7,4.7,2.9,1.7,20.3,0.5,0.0,False
Kelly Olynyk,TOR,2025,7.1,3.7,2.3,1.5,16.0,0.5,0.0,False
Kelly Olynyk,NOP,2025,10.7,5.9,3.6,2.1,25.4,0.5,0.0,False
Royce O'Neale,PHO,2025,9.1,4.7,2.2,0.9,24.5,0.423,0.0,False
Kelly Oubre Jr.,PHI,2025,15.1,6.1,1.8,1.3,34.6,0.47,0.0,False
Chris Paul,SAS,2025,8.8,3.6,7.4,1.6,28.0,0.427,0.0,False
Cameron Payne,NYK,2025,6.9,1.4,2.8,0.7,15.1,0.401,0.0,False
Elfrid Payton,2TM,2025,3.5,3.3,6.9,2.5,21.3,0.328,0.0,False
Elfrid Payton,NOP,2025,4.4,3.7,8.1,2.9,21.6,0.366,0.0,False
Elfrid Payton,CHO,2025,1.0,2.2,3.3,1.2,20.5,0.143,0.0,False
Gary Payton II,GSW,2025,6.5,3.0,1.3,0.6,15.0,0.574,0.0,False
Drew Peterson,BOS,2025,2.2,1.6,0.5,0.3,7.4,0.415,0.0,False
Julian Phillips,CHI,2025,4.6,2.1,0.5,0.3,14.2,0.446,0.0,False
Jalen Pickett,DEN,2025,4.1,1.4,2.2,0.5,13.6,0.428,0.0,False
Scotty Pippen Jr.,MEM,2025,9.9,3.3,4.4,1.7,21.3,0.48,0.0,False
Daeqwon Plowden,ATL,2025,7.2,1.8,0.3,0.7,12.0,0.64,0.0,False
Mason Plumlee,PHO,2025,4.5,6.1,1.8,0.8,17.6,0.619,0.0,False
Brandin Podziemski,GSW,2025,11.7,5.1,3.4,1.2,26.8,0.445,0.0,False
Jakob Poeltl,TOR,2025,14.5,9.6,2.8,1.9,29.6,0.627,0.0,False
Jordan Poole,WAS,2025,20.5,3.0,4.5,3.0,29.4,0.432,0.0,False
Craig Porter Jr.,CLE,2025,3.7,1.3,1.4,0.7,10.1,0.514,0.0,False
Kevin Porter Jr.,2TM,2025,10.3,3.7,3.4,1.8,19.8,0.449,0.0,False
Kevin Porter Jr.,LAC,2025,9.3,3.6,3.2,1.9,19.6,0.423,0.0,False
Kevin Porter Jr.,MIL,2025,11.7,3.9,3.7,1.7,19.9,0.494,0.0,False
Michael Porter Jr.,DEN,2025,18.2,7.0,2.1,1.4,33.7,0.504,0.0,False
Bobby Portis,MIL,2025,13.9,8.4,2.1,1.2,25.4,0.466,0.0,False
Kristaps Porziņģis,BOS,2025,19.5,6.8,2.1,1.3,28.8,0.483,0.0,False
Quinten Post,GSW,2025,8.1,3.5,1.3,0.8,16.3,0.449,0.0,False
Micah Potter,UTA,2025,4.3,4.3,0.8,0.8,18.6,0.422,0.0,False
Dwight Powell,DAL,2025,2.1,2.1,1.0,0.3,10.0,0.689,0.0,False
Norman Powell,LAC,2025,21.8,3.2,2.1,1.8,32.6,0.484,0.0,False
Taurean Prince,MIL,2025,8.2,3.6,1.9,1.0,27.1,0.457,0.0,False
Payton Pritchard,BOS,2025,14.3,3.8,3.5,1.0,28.4,0.472,0.0,False
Olivier-Maxence Prosper,DAL,2025,3.9,2.4,0.8,0.3,11.2,0.402,0.0,False
Zyon Pullin,MEM,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
Trevelin Queen,ORL,2025,4.9,1.7,1.2,0.7,13.9,0.381,0.0,False
Neemias Queta,BOS,2025,5.0,3.8,0.7,0.6,13.9,0.65,0.0,False
Immanuel Quickley,TOR,2025,17.1,3.5,5.8,1.8,27.8,0.42,0.0,False
Lester Quiñones,2TM,2025,6.6,1.5,1.8,1.1,14.1,0.397,0.0,False
Lester Quiñones,PHI,2025,2.3,1.0,0.3,1.0,4.3,0.5,0.0,False
Lester Quiñones,NOP,2025,8.6,1.7,2.6,1.1,18.4,0.386,0.0,False
Julius Randle,MIN,2025,18.7,7.1,4.7,2.8,32.3,0.485,0.0,False
Duop Reath,POR,2025,4.2,2.0,0.6,0.3,10.2,0.422,0.0,False
Austin Reaves,LAL,2025,20.2,4.5,5.8,2.4,34.9,0.46,0.0,False
Cam Reddish,LAL,2025,3.2,2.0,0.7,0.4,17.8,0.404,0.0,False
Paul Reed,DET,2025,4.1,2.7,1.0,0.6,9.7,0.507,0.0,False
Alex Reese,2TM,2025,5.1,3.1,0.3,0.4,14.4,0.481,0.0,False
Alex Reese,OKC,2025,2.0,1.0,0.0,0.0,2.0,1.0,0.0,False
Alex Reese,PHI,2025,5.3,3.3,0.3,0.4,15.3,0.472,0.0,False
Antonio Reeves,NOP,2025,6.9,1.4,0.9,0.7,15.0,0.456,0.0,False
Naz Reid,MIN,2025,14.2,6.0,2.3,1.4,27.5,0.462,0.0,False
Jared Rhoden,2TM,2025,8.4,3.0,1.1,0.6,16.2,0.483,0.0,False
Jared Rhoden,CHO,2025,1.0,1.0,0.5,0.3,3.0,0.25,0.0,False
Jared Rhoden,TOR,2025,11.4,3.8,1.4,0.8,21.5,0.506,0.0,False
Josh Richardson,MIA,2025,4.0,1.5,1.5,1.0,18.8,0.289,0.0,False
Nick Richards,2TM,2025,9.3,8.2,0.9,1.4,22.0,0.591,0.0,False
Nick Richards,CHO,2025,8.9,7.5,1.3,1.6,21.0,0.561,0.0,False
Nick Richards,PHO,2025,9.5,8.6,0.6,1.3,22.7,0.605,0.0,False
Zaccharie Risacher,ATL,2025,12.6,3.6,1.2,1.2,24.6,0.458,0.0,False
Liam Robbins,MIL,2025,0.7,0.9,0.2,0.5,4.4,0.25,0.0,False
Duncan Robinson,MIA,2025,11.0,2.3,2.4,1.2,24.1,0.437,0.0,False
Jeremiah Robinson-Earl,NOP,2025,6.3,4.8,1.3,0.8,18.8,0.455,0.0,False
Mitchell Robinson,NYK,2025,5.1,5.9,0.8,0.6,17.1,0.661,0.0,False
Orlando Robinson,2TM,2025,6.9,5.0,1.8,1.1,17.5,0.444,0.0,False
Orlando Robinson,SAC,2025,2.1,1.6,1.0,0.4,6.3,0.412,0.0,False
Orlando Robinson,TOR,2025,8.1,5.9,1.9,1.3,20.4,0.447,0.0,False
David Roddy,3TM,2025,4.6,2.5,1.1,0.7,12.4,0.456,0.0,False
David Roddy,ATL,2025,4.5,2.6,1.1,0.7,12.8,0.473,0.0,False
David Roddy,PHI,2025,6.0,3.0,1.0,0.3,9.7,0.421,0.0,False
David Roddy,HOU,2025,4.3,1.7,0.7,0.3,11.7,0.385,0.0,False
Ryan Rollins,MIL,2025,6.2,1.9,1.9,0.9,14.6,0.487,0.0,False
Jackson Rowe,GSW,2025,3.7,1.8,0.7,0.2,8.7,0.471,0.0,False
Terry Rozier,MIA,2025,10.6,3.7,2.6,1.2,25.9,0.391,0.0,False
Rayan Rupert,POR,2025,3.0,1.3,0.5,0.6,8.8,0.408,0.0,False
D'Angelo Russell,2TM,2025,12.6,2.8,5.1,1.9,25.5,0.39,0.0,False
D'Angelo Russell,LAL,2025,12.4,2.8,4.7,1.7,26.3,0.415,0.0,False
D'Angelo Russell,BRK,2025,12.9,2.8,5.6,2.0,24.7,0.367,0.0,False
Matt Ryan,NYK,2025,1.5,0.4,0.2,0.2,3.6,0.323,0.0,False
Domantas Sabonis,SAC,2025,19.1,13.9,6.0,2.9,34.7,0.59,0.0,False
Tidjane Salaün,CHO,2025,5.9,4.7,1.2,1.0,20.7,0.33,0.0,False
Adama Sanogo,CHI,2025,2.0,1.5,0.3,0.3,5.3,0.571,0.0,False
Gui Santos,GSW,2025,4.1,3.1,1.4,0.8,13.6,0.458,0.0,False
Dario Šarić,DEN,2025,3.5,3.1,1.4,0.9,13.1,0.362,0.0,False
Alex Sarr,WAS,2025,13.0,6.5,2.4,1.7,27.1,0.394,0.0,False
Marcus Sasser,DET,2025,6.6,1.2,2.3,0.9,14.2,0.463,0.0,False
Baylor Scheierman,BOS,2025,3.6,2.1,1.1,0.4,12.4,0.355,0.0,False
Dennis Schröder,3TM,2025,13.1,2.6,5.4,1.9,28.1,0.406,0.0,False
Dennis Schröder,BRK,2025,18.4,3.0,6.6,2.6,33.6,0.452,0.0,False
Dennis Schröder,GSW,2025,10.6,2.3,4.4,2.0,26.2,0.375,0.0,False
Dennis Schröder,DET,2025,10.8,2.6,5.3,1.3,25.2,0.378,0.0,False
Alperen Şengün,HOU,2025,19.1,10.3,4.9,2.6,31.5,0.496,0.0,False
Brice Sensabaugh,UTA,2025,10.9,3.0,1.5,1.5,20.2,0.459,0.0,False
Collin Sexton,UTA,2025,18.4,2.7,4.2,2.5,27.9,0.48,0.0,False
Landry Shamet,NYK,2025,5.7,1.2,0.5,0.4,15.2,0.461,0.0,False
Terrence Shannon Jr.,MIN,2025,4.3,1.5,1.0,0.5,10.6,0.482,0.0,False
Day'Ron Sharpe,BRK,2025,7.9,6.6,1.8,1.3,18.1,0.521,0.0,False
Shaedon Sharpe,POR,2025,18.5,4.5,2.8,2.1,31.3,0.452,0.0,False
Jamal Shead,TOR,2025,7.1,1.5,4.2,1.6,19.6,0.405,0.0,False
Ben Sheppard,IND,2025,5.3,2.8,1.3,0.3,19.5,0.418,0.0,False
Reed Sheppard,HOU,2025,4.4,1.5,1.4,0.7,12.6,0.351,0.0,False
Pascal Siakam,IND,2025,20.2,6.9,3.4,1.4,32.7,0.519,0.0,False
